Serial No,Image Name,Computer Label,Image Path,Drive URL,Image Preview,Human Label
89,b91038928c3d8a33b44a562c37f27e58_1920x1080_30_frame0040.jpg,Not Attentive,./dataset/All_extracted_frames/b91038928c3d8a33b44a562c37f27e58_1920x1080_30_frame0040.jpg,https://drive.google.com/uc?export=view&id=142mvcwaRBhotZMk_pk-2rdq4QcPGbAql,,Not Attentive
90,3e7bd8b1e9bc081457559851a5012d14_1920x1080_30_frame0220.jpg,Attentive,./dataset/All_extracted_frames/3e7bd8b1e9bc081457559851a5012d14_1920x1080_30_frame0220.jpg,https://drive.google.com/uc?export=view&id=1kqOm3Hcdz8VdcxO2n7583ATjnWV9WcrG,,Attentive
91,5274d488c9f11d96f3c5e1568ba9f00b_1920x1080_30_frame0060.jpg,Not Attentive,./dataset/All_extracted_frames/5274d488c9f11d96f3c5e1568ba9f00b_1920x1080_30_frame0060.jpg,https://drive.google.com/uc?export=view&id=1HF8wwMW6mP969gfE8YEWcy3G1-E-X2ba,,Not Attentive
92,633188f7e2aee4ac1f4ec0fa25b3ecdd_1080x1920_30_frame0240.jpg,Attentive,./dataset/All_extracted_frames/633188f7e2aee4ac1f4ec0fa25b3ecdd_1080x1920_30_frame0240.jpg,https://drive.google.com/uc?export=view&id=1czE6EwDVi0TONQFlFc02rUULX1DbswWj,,Attentive
93,b4f8629e168eab6243eedbbe5e42fd84_1080x1920_30_frame0100.jpg,Not Attentive,./dataset/All_extracted_frames/b4f8629e168eab6243eedbbe5e42fd84_1080x1920_30_frame0100.jpg,https://drive.google.com/uc?export=view&id=1jr97-FNCMeoQ3ZJ_eva4Kiyp-xSyJmXx,,Attentive
94,c52d750d3ffb17573cc3a380f53d4e80_1920x1080_30_frame0160.jpg,Not Attentive,./dataset/All_extracted_frames/c52d750d3ffb17573cc3a380f53d4e80_1920x1080_30_frame0160.jpg,https://drive.google.com/uc?export=view&id=1cMiXJJWurI5EXBj3soeP3_VAzrWiPhss,,Attentive
95,31ce85afe440564f525a418ec16340bc_1920x1080_30_frame0180.jpg,Not Attentive,./dataset/All_extracted_frames/31ce85afe440564f525a418ec16340bc_1920x1080_30_frame0180.jpg,https://drive.google.com/uc?export=view&id=1ALtyuBzSst2ec7R0yRJirbbd3GXQeMg_,,Attentive
96,9f03648e0b5a33e4e8e358a07072123c_1920x1080_30_frame0280.jpg,Attentive,./dataset/All_extracted_frames/9f03648e0b5a33e4e8e358a07072123c_1920x1080_30_frame0280.jpg,https://drive.google.com/uc?export=view&id=1UT9jP3cPWTH8ju1m_BSwXTLjTIewgsTi,,Attentive
97,1ccd786635e3ea1fbb543fd25cf2bdbc_1920x1080_30_frame0280.jpg,Attentive,./dataset/All_extracted_frames/1ccd786635e3ea1fbb543fd25cf2bdbc_1920x1080_30_frame0280.jpg,https://drive.google.com/uc?export=view&id=1sem26nFqTQ3Zoro_qQqeEF5NPa3CDJ__,,Attentive
98,fd2ce9e521c70928dc0200c24781e4a7_1080x1920_30_frame0020.jpg,Attentive,./dataset/All_extracted_frames/fd2ce9e521c70928dc0200c24781e4a7_1080x1920_30_frame0020.jpg,https://drive.google.com/uc?export=view&id=1qiXUYOeqHJWIB3Xc8AaLpAx9yYx0WdGy,,Attentive
99,633188f7e2aee4ac1f4ec0fa25b3ecdd_1080x1920_30_frame0080.jpg,Attentive,./dataset/All_extracted_frames/633188f7e2aee4ac1f4ec0fa25b3ecdd_1080x1920_30_frame0080.jpg,https://drive.google.com/uc?export=view&id=14Lz_pXqDQPtP4iFRz-C6GHbo5Uciu4Xg,,Attentive
100,cd22bf4d6b4b1c077c2529d128f578a5_1920x1080_30_frame0240.jpg,Not Attentive,./dataset/All_extracted_frames/cd22bf4d6b4b1c077c2529d128f578a5_1920x1080_30_frame0240.jpg,https://drive.google.com/uc?export=view&id=1arPjidjg6vHedqkeo3aUz4sMKbvUCQxX,,Attentive
101,9c02f633262ef15f81eab1f2fa06faa5_1920x1080_30_frame0100.jpg,Not Attentive,./dataset/All_extracted_frames/9c02f633262ef15f81eab1f2fa06faa5_1920x1080_30_frame0100.jpg,https://drive.google.com/uc?export=view&id=1t3Sk2ZVi2QI1ckSe8Dr_l_NZKqkTrmvO,,Attentive
102,9c02f633262ef15f81eab1f2fa06faa5_1920x1080_30_frame0280.jpg,Not Attentive,./dataset/All_extracted_frames/9c02f633262ef15f81eab1f2fa06faa5_1920x1080_30_frame0280.jpg,https://drive.google.com/uc?export=view&id=1pvPFqCj2zNIyJTC2EvStqtJMDGQUncMQ,,Attentive
103,f5b79a8330af8359bf535b2d5a036bac_1080x1920_30_frame0100.jpg,Attentive,./dataset/All_extracted_frames/f5b79a8330af8359bf535b2d5a036bac_1080x1920_30_frame0100.jpg,https://drive.google.com/uc?export=view&id=1mHytwhmp_bGKZWgYROj01xIGC9HrZocE,,Attentive
104,d57f43c5b2956cd94d6662e1571f9872_1920x1080_30_frame0240.jpg,Not Attentive,./dataset/All_extracted_frames/d57f43c5b2956cd94d6662e1571f9872_1920x1080_30_frame0240.jpg,https://drive.google.com/uc?export=view&id=1IT9mUPxRIgGnX-AVVhWw9l0-FEkmi4Tm,,Attentive
105,0822f8fed163847cca729a0f4426162f_1080x1920_30_frame0080.jpg,Not Attentive,./dataset/All_extracted_frames/0822f8fed163847cca729a0f4426162f_1080x1920_30_frame0080.jpg,https://drive.google.com/uc?export=view&id=1tgoFfuo9YlovgFjI9R1nxM7d6hGkNn5J,,Not Attentive
106,f465cf5803fb2a7653584477b20a64df_1920x1080_30_frame0120.jpg,Not Attentive,./dataset/All_extracted_frames/f465cf5803fb2a7653584477b20a64df_1920x1080_30_frame0120.jpg,https://drive.google.com/uc?export=view&id=1LvyRWKpfvbeHP0nBylnbLpEwCYXTtYQN,,Attentive
107,98da415641eba29b239f5802788b8aca_1920x1080_30_frame0160.jpg,Attentive,./dataset/All_extracted_frames/98da415641eba29b239f5802788b8aca_1920x1080_30_frame0160.jpg,https://drive.google.com/uc?export=view&id=1VkU-aNDlqhdpVT4r4fGr-jM1F6dkGddT,,Attentive
108,eb3680da049bc6cb92a483a917a03449_1920x1080_30_frame0160.jpg,Attentive,./dataset/All_extracted_frames/eb3680da049bc6cb92a483a917a03449_1920x1080_30_frame0160.jpg,https://drive.google.com/uc?export=view&id=1Uw0OoZdR5nBMSnmH3XcLQbCvdFR3j0Dp,,Attentive
109,ab176533d2c6eedb32461fbbb6593223_1080x1920_30_frame0160.jpg,Attentive,./dataset/All_extracted_frames/ab176533d2c6eedb32461fbbb6593223_1080x1920_30_frame0160.jpg,https://drive.google.com/uc?export=view&id=1Zdp7pxXUEnB5LrKyZmwnyZUfjV9L0iXC,,Attentive
110,6163a380d8f839cdadf027f3b2fa0120_1920x1080_30_frame0120.jpg,Attentive,./dataset/All_extracted_frames/6163a380d8f839cdadf027f3b2fa0120_1920x1080_30_frame0120.jpg,https://drive.google.com/uc?export=view&id=1BuPMdgQagE9O7LXIG3GA7uOnOqvrl2gP,,Not Attentive
111,1e88301e03cf356b45d2287c6283de17_1920x1080_30_frame0100.jpg,Not Attentive,./dataset/All_extracted_frames/1e88301e03cf356b45d2287c6283de17_1920x1080_30_frame0100.jpg,https://drive.google.com/uc?export=view&id=1n0NrxkovHhVCRiI0yI4BtOP8O7tf6pb7,,Not Attentive
112,1e88301e03cf356b45d2287c6283de17_1920x1080_30_frame0260.jpg,Not Attentive,./dataset/All_extracted_frames/1e88301e03cf356b45d2287c6283de17_1920x1080_30_frame0260.jpg,https://drive.google.com/uc?export=view&id=1yEE0jNwkORWT3icRcfZfmoUORO1gzwXA,,Not Attentive
113,218522b5c782bfd3a4ed1ed57b0686a0_1920x1080_30_frame0000.jpg,Not Attentive,./dataset/All_extracted_frames/218522b5c782bfd3a4ed1ed57b0686a0_1920x1080_30_frame0000.jpg,https://drive.google.com/uc?export=view&id=1xc1P7rbIXjDN_FO2N_HwxBW-crCU-ICx,,Attentive
114,eb3680da049bc6cb92a483a917a03449_1920x1080_30_frame0220.jpg,Not Attentive,./dataset/All_extracted_frames/eb3680da049bc6cb92a483a917a03449_1920x1080_30_frame0220.jpg,https://drive.google.com/uc?export=view&id=1Dl005xHZ8dorKHp-wI_4ODR-e52H3ybN,,Attentive
115,af58a7cc817d1a6282f2f25c3e7151db_1920x1080_30_frame0240.jpg,Not Attentive,./dataset/All_extracted_frames/af58a7cc817d1a6282f2f25c3e7151db_1920x1080_30_frame0240.jpg,https://drive.google.com/uc?export=view&id=1RtiLv-Eg-2m5Uon7BZCr_MRGMJeprOOa,,Not Attentive
116,3d747f8336ca66bbbb444639d99dd3ce_1920x1080_30_frame0100.jpg,Attentive,./dataset/All_extracted_frames/3d747f8336ca66bbbb444639d99dd3ce_1920x1080_30_frame0100.jpg,https://drive.google.com/uc?export=view&id=1Vmgrlw45xRSi8Z1S3k829_qA1Q2BvFKA,,Attentive
117,29bc4735c59b78526cb798df4a84dfb0_1080x1920_30_frame0240.jpg,Attentive,./dataset/All_extracted_frames/29bc4735c59b78526cb798df4a84dfb0_1080x1920_30_frame0240.jpg,https://drive.google.com/uc?export=view&id=1Ns1J9Ase4K9I2Z2RDZ0ywLwBKQVd7aeT,,Attentive
118,1c63cf94eb2bcdfbb57dbf3727c7d695_1920x1080_30_frame0240.jpg,Attentive,./dataset/All_extracted_frames/1c63cf94eb2bcdfbb57dbf3727c7d695_1920x1080_30_frame0240.jpg,https://drive.google.com/uc?export=view&id=16lS6MIEdVB0hfbpX9EFnab8WbbwomQRB,,Not Attentive
119,396229dae311a4548059545049f7d7cd_1920x1080_30_frame0140.jpg,Not Attentive,./dataset/All_extracted_frames/396229dae311a4548059545049f7d7cd_1920x1080_30_frame0140.jpg,https://drive.google.com/uc?export=view&id=1fbQ0z8NY-hxClFwavhXTUHNaBnKFfq8P,,Not Attentive
120,1e88301e03cf356b45d2287c6283de17_1920x1080_30_frame0180.jpg,Not Attentive,./dataset/All_extracted_frames/1e88301e03cf356b45d2287c6283de17_1920x1080_30_frame0180.jpg,https://drive.google.com/uc?export=view&id=1FNiYp9BJ8oshKi-vnErQlH2JA71fDd4K,,Not Attentive
121,73f23227c86d85dbf74c0a0314a38f10_1920x1080_30_frame0120.jpg,Not Attentive,./dataset/All_extracted_frames/73f23227c86d85dbf74c0a0314a38f10_1920x1080_30_frame0120.jpg,https://drive.google.com/uc?export=view&id=1qtdQuj6mqP9AVWRncNTYvtLRasiSoxGK,,Attentive
122,6f05900f2375ca5a01202460975afd79_1920x1080_30_frame0180.jpg,Attentive,./dataset/All_extracted_frames/6f05900f2375ca5a01202460975afd79_1920x1080_30_frame0180.jpg,https://drive.google.com/uc?export=view&id=1BLriICZgNzG0e8lwYqyXkKXQoEIZCh2G,,Attentive
123,29bc4735c59b78526cb798df4a84dfb0_1080x1920_30_frame0200.jpg,Attentive,./dataset/All_extracted_frames/29bc4735c59b78526cb798df4a84dfb0_1080x1920_30_frame0200.jpg,https://drive.google.com/uc?export=view&id=11NzEqgVgfbgxmTSB9CCyM4uwfRJswQ5C,,Attentive
124,682502c09dd305b812e43baf6e7fabdf_1920x1080_30_frame0140.jpg,Attentive,./dataset/All_extracted_frames/682502c09dd305b812e43baf6e7fabdf_1920x1080_30_frame0140.jpg,https://drive.google.com/uc?export=view&id=1913DTpJ6se9Q8oUP1q4j1VSOR_ggSewr,,Attentive
125,d02c5cdaee1215360fb80240d7a8901f_1080x1920_30_frame0140.jpg,Attentive,./dataset/All_extracted_frames/d02c5cdaee1215360fb80240d7a8901f_1080x1920_30_frame0140.jpg,https://drive.google.com/uc?export=view&id=1VLyAjTBq3AQkniUcKiekO08yYKmKiNjw,,Attentive
126,45bb89b65ecb56a7f098af5756560291_1920x1080_30_frame0140.jpg,Not Attentive,./dataset/All_extracted_frames/45bb89b65ecb56a7f098af5756560291_1920x1080_30_frame0140.jpg,https://drive.google.com/uc?export=view&id=1ACwknKVE8tXHZ2Mb4ZUwjCi3yoOnRXdr,,Attentive
127,e7102cd249d9dbb64d013ef523f5ed99_1920x1080_30_frame0280.jpg,Not Attentive,./dataset/All_extracted_frames/e7102cd249d9dbb64d013ef523f5ed99_1920x1080_30_frame0280.jpg,https://drive.google.com/uc?export=view&id=1bob9NBuhh02JX1OcW68vE6xjjPBiI_yp,,Attentive
128,0380a333cb0fef69001fb4260e2a705f_1920x1080_30_frame0260.jpg,Attentive,./dataset/All_extracted_frames/0380a333cb0fef69001fb4260e2a705f_1920x1080_30_frame0260.jpg,https://drive.google.com/uc?export=view&id=1306facIlfztmry_UXwPik6reXoBYM9ug,,Attentive
129,70a45f44a21a1d3a18d046e41acb497d_1080x1920_30_frame0180.jpg,Attentive,./dataset/All_extracted_frames/70a45f44a21a1d3a18d046e41acb497d_1080x1920_30_frame0180.jpg,https://drive.google.com/uc?export=view&id=1jRajZQiw2McYcYkjKLa0dXHDWzCfTkFz,,Attentive
130,9a0a1d9f621f5cd07e83618b8b156732_1920x1080_30_frame0160.jpg,Not Attentive,./dataset/All_extracted_frames/9a0a1d9f621f5cd07e83618b8b156732_1920x1080_30_frame0160.jpg,https://drive.google.com/uc?export=view&id=1CxICleKfiYYVu48MwiYHfLEKtjNdXwvE,,Attentive
131,b63d0be3b9d8744f63291872aab7fa6f_1920x1080_30_frame0280.jpg,Attentive,./dataset/All_extracted_frames/b63d0be3b9d8744f63291872aab7fa6f_1920x1080_30_frame0280.jpg,https://drive.google.com/uc?export=view&id=1ilpvapcp8dpTos9fpDmYTQvE3kU9Q8sA,,Not Attentive
132,2544d87b9375667214abb1f1fdd47476_1920x1080_30_frame0240.jpg,Attentive,./dataset/All_extracted_frames/2544d87b9375667214abb1f1fdd47476_1920x1080_30_frame0240.jpg,https://drive.google.com/uc?export=view&id=1OgctY7vJdDAXK-akWKpB7rLdKbqAjAjq,,Attentive
133,f5bf77ce88911b87fca0c913829ffdd8_1080x1920_30_frame0240.jpg,Not Attentive,./dataset/All_extracted_frames/f5bf77ce88911b87fca0c913829ffdd8_1080x1920_30_frame0240.jpg,https://drive.google.com/uc?export=view&id=1JxU6xudyYKDdLPZtX3eZf-B4KHoWNGYS,,Attentive
134,6587aeba8bb9bc97c0fc640ee664c444_1920x1080_30_frame0280.jpg,Not Attentive,./dataset/All_extracted_frames/6587aeba8bb9bc97c0fc640ee664c444_1920x1080_30_frame0280.jpg,https://drive.google.com/uc?export=view&id=1-i0iV7w5mxtZMl-K-OoOs0lxO2zz8t7T,,Attentive
135,6b72ba8a8da1988e25b8ac483be81575_1920x1080_30_frame0040.jpg,Attentive,./dataset/All_extracted_frames/6b72ba8a8da1988e25b8ac483be81575_1920x1080_30_frame0040.jpg,https://drive.google.com/uc?export=view&id=17_2z6a7xoivhc8tVu5TBYuiPTDrEW4Co,,Attentive
136,fd92f5b02e0649edecb9d2e7370967d1_1920x1080_30_frame0200.jpg,Attentive,./dataset/All_extracted_frames/fd92f5b02e0649edecb9d2e7370967d1_1920x1080_30_frame0200.jpg,https://drive.google.com/uc?export=view&id=1NkCL6wgap8NeRaN8-PpmX80EJJe2iopF,,Attentive
137,5c26470eb0dd19e2ce12a6cce702834c_1080x1920_30_frame0000.jpg,Attentive,./dataset/All_extracted_frames/5c26470eb0dd19e2ce12a6cce702834c_1080x1920_30_frame0000.jpg,https://drive.google.com/uc?export=view&id=19rXKfSuD7H6uyuHPxvdfzr9QSO80PNbZ,,Attentive
138,ea352e3eae0d94f12627e51e23d350df_1920x1080_30_frame0040.jpg,Not Attentive,./dataset/All_extracted_frames/ea352e3eae0d94f12627e51e23d350df_1920x1080_30_frame0040.jpg,https://drive.google.com/uc?export=view&id=1T2-LmCTLwQuK2iHQSKJdaP1jN9cS5y8o,,Attentive
139,f5b79a8330af8359bf535b2d5a036bac_1080x1920_30_frame0180.jpg,Attentive,./dataset/All_extracted_frames/f5b79a8330af8359bf535b2d5a036bac_1080x1920_30_frame0180.jpg,https://drive.google.com/uc?export=view&id=1w6nZtz3pgozAPh3f4jeDtbAmwB_IJXPr,,Attentive
140,b4f8629e168eab6243eedbbe5e42fd84_1080x1920_30_frame0180.jpg,Not Attentive,./dataset/All_extracted_frames/b4f8629e168eab6243eedbbe5e42fd84_1080x1920_30_frame0180.jpg,https://drive.google.com/uc?export=view&id=1X-RE22iYff2hQBPDWDvZn6dlCasgM1_3,,Attentive
141,1df202642a5e74bda8c4d147ead7e3bd_1920x1080_30_frame0000.jpg,Attentive,./dataset/All_extracted_frames/1df202642a5e74bda8c4d147ead7e3bd_1920x1080_30_frame0000.jpg,https://drive.google.com/uc?export=view&id=1FGGUpDJas0lKap4Qg0lTSdG52otImAFa,,Attentive
142,6b9b28f4a7b953660e611ae4f7140dd4_1080x1920_30_frame0220.jpg,Attentive,./dataset/All_extracted_frames/6b9b28f4a7b953660e611ae4f7140dd4_1080x1920_30_frame0220.jpg,https://drive.google.com/uc?export=view&id=1edJYRJWueL8tJM5dv8hhfjqO2ms5k_J7,,Attentive
143,f0bde5a212b334225884fabae6cd066e_1080x1920_30_frame0200.jpg,Attentive,./dataset/All_extracted_frames/f0bde5a212b334225884fabae6cd066e_1080x1920_30_frame0200.jpg,https://drive.google.com/uc?export=view&id=1jXXrMP2VmOfcACNYE_UszEZf5_qsbCpD,,Attentive
144,b63d0be3b9d8744f63291872aab7fa6f_1920x1080_30_frame0120.jpg,Not Attentive,./dataset/All_extracted_frames/b63d0be3b9d8744f63291872aab7fa6f_1920x1080_30_frame0120.jpg,https://drive.google.com/uc?export=view&id=1T-RMgxx5GLzoWJDMC-_bH2RG4lArSBYP,,Not Attentive
145,0822f8fed163847cca729a0f4426162f_1080x1920_30_frame0180.jpg,Attentive,./dataset/All_extracted_frames/0822f8fed163847cca729a0f4426162f_1080x1920_30_frame0180.jpg,https://drive.google.com/uc?export=view&id=1sUTZ0mI24AKzxp9s3lrjE_V90EUwsJGY,,Attentive
146,eb3680da049bc6cb92a483a917a03449_1920x1080_30_frame0060.jpg,Not Attentive,./dataset/All_extracted_frames/eb3680da049bc6cb92a483a917a03449_1920x1080_30_frame0060.jpg,https://drive.google.com/uc?export=view&id=1JRRgYaDUNauep8QiMA3lPRwv1SBsJolv,,Attentive
147,f7fe11d9c406c810f79b21e8c793bb99_1080x1920_30_frame0220.jpg,Attentive,./dataset/All_extracted_frames/f7fe11d9c406c810f79b21e8c793bb99_1080x1920_30_frame0220.jpg,https://drive.google.com/uc?export=view&id=1Q00oZMXbi0auw1umPu67jO0YHQmjUqK5,,Attentive
148,f72a8ac49cce8aac59171c3671e22b9b_1920x1080_30_frame0060.jpg,Attentive,./dataset/All_extracted_frames/f72a8ac49cce8aac59171c3671e22b9b_1920x1080_30_frame0060.jpg,https://drive.google.com/uc?export=view&id=1xOCxIWrFLNRA2Fa2z6hG3DZbDs9dMpCH,,Attentive
149,c336480c9cb3ec3e6c50f55f63fafb23_1920x1080_30_frame0100.jpg,Not Attentive,./dataset/All_extracted_frames/c336480c9cb3ec3e6c50f55f63fafb23_1920x1080_30_frame0100.jpg,https://drive.google.com/uc?export=view&id=1notUGb8D6QpJb_RUVnJT3M_dmmDkMnNW,,Not Attentive
150,d6afb6753c13d3411c77c4b0ca803e9b_1920x1080_30_frame0220.jpg,Not Attentive,./dataset/All_extracted_frames/d6afb6753c13d3411c77c4b0ca803e9b_1920x1080_30_frame0220.jpg,https://drive.google.com/uc?export=view&id=1ToPJHLxsiruLCWu4pXINFlcfG50Jks20,,Not Attentive
151,fd3202c6d0436d7ed3b479bc00b045db_1080x1920_30_frame0180.jpg,Not Attentive,./dataset/All_extracted_frames/fd3202c6d0436d7ed3b479bc00b045db_1080x1920_30_frame0180.jpg,https://drive.google.com/uc?export=view&id=1Rmnz7wfS1HH4zSMtiddCmLlHqiy93Zsk,,Not Attentive
152,63715995208c81e3875bd57c271b6210_1920x1080_30_frame0160.jpg,Attentive,./dataset/All_extracted_frames/63715995208c81e3875bd57c271b6210_1920x1080_30_frame0160.jpg,https://drive.google.com/uc?export=view&id=1HAE3W8cykp8NZDxiM82plh88AehpwRZJ,,Not Attentive
153,d301cd0c02f229574c3325c386d3725c_1920x1080_30_frame0020.jpg,Not Attentive,./dataset/All_extracted_frames/d301cd0c02f229574c3325c386d3725c_1920x1080_30_frame0020.jpg,https://drive.google.com/uc?export=view&id=18MQ2uSByS2Bf04KyV8U3SFjwnE0UCf_S,,Attentive
154,6f05900f2375ca5a01202460975afd79_1920x1080_30_frame0160.jpg,Attentive,./dataset/All_extracted_frames/6f05900f2375ca5a01202460975afd79_1920x1080_30_frame0160.jpg,https://drive.google.com/uc?export=view&id=1TmEL9pOEORKUN2QfIRtFTBy4vfq9B-ry,,Attentive
155,6b72ba8a8da1988e25b8ac483be81575_1920x1080_30_frame0060.jpg,Not Attentive,./dataset/All_extracted_frames/6b72ba8a8da1988e25b8ac483be81575_1920x1080_30_frame0060.jpg,https://drive.google.com/uc?export=view&id=1UTd5ufwT8bn6PrVDk_IQd0nZ9IKmWyRQ,,Attentive
156,88d2181431605ea361a38bcebf5535ef_1920x1080_30_frame0200.jpg,Not Attentive,./dataset/All_extracted_frames/88d2181431605ea361a38bcebf5535ef_1920x1080_30_frame0200.jpg,https://drive.google.com/uc?export=view&id=1LtXdOcWEgoxKfpjdUH_B4WhQHkFr9XCv,,Not Attentive
157,41c01f22694971cf834a52a41d27cb7b_1920x1080_30_frame0160.jpg,Attentive,./dataset/All_extracted_frames/41c01f22694971cf834a52a41d27cb7b_1920x1080_30_frame0160.jpg,https://drive.google.com/uc?export=view&id=1EOZZSl02D87lsjJkic_HUYUvAFBz32AK,,Attentive
158,87a1bfcf25e7aef4e0f2cd72b518b1a1_1920x1080_30_frame0140.jpg,Attentive,./dataset/All_extracted_frames/87a1bfcf25e7aef4e0f2cd72b518b1a1_1920x1080_30_frame0140.jpg,https://drive.google.com/uc?export=view&id=151WwFlZPdSWqChYRpDf0eB5_p78SmbfE,,Attentive
159,12d672b9a62badbd5ed81db8e8164bfa_1920x1080_30_frame0240.jpg,Attentive,./dataset/All_extracted_frames/12d672b9a62badbd5ed81db8e8164bfa_1920x1080_30_frame0240.jpg,https://drive.google.com/uc?export=view&id=1brbcV8NgTMglX2qPrtfW_HX7devCMCLm,,Not Attentive
160,d13212149d238cd9aaf4f1146498970f_1080x1920_30_frame0120.jpg,Attentive,./dataset/All_extracted_frames/d13212149d238cd9aaf4f1146498970f_1080x1920_30_frame0120.jpg,https://drive.google.com/uc?export=view&id=1uy3oKtuBMJgQdAPHcAkFzbD5k94H_b7_,,Attentive
161,6c9c96d33030b3b3879c691760492b14_1920x1080_30_frame0160.jpg,Attentive,./dataset/All_extracted_frames/6c9c96d33030b3b3879c691760492b14_1920x1080_30_frame0160.jpg,https://drive.google.com/uc?export=view&id=1Nj50haCb4lZM0xF6FX0ddno8yFLOT9Dy,,Attentive
162,c3089ec3080756f925b5b83fb66af24c_1920x1080_30_frame0260.jpg,Attentive,./dataset/All_extracted_frames/c3089ec3080756f925b5b83fb66af24c_1920x1080_30_frame0260.jpg,https://drive.google.com/uc?export=view&id=1Pg_3mfQwPJqKzx6zefhE0-_QwzOY45dS,,Attentive
163,91154c046bba79ee8b24550a8cb2870b_1920x1080_30_frame0260.jpg,Attentive,./dataset/All_extracted_frames/91154c046bba79ee8b24550a8cb2870b_1920x1080_30_frame0260.jpg,https://drive.google.com/uc?export=view&id=17nNvdT4CigC33Deqd4snUYhijaNP-jaM,,Attentive
164,1ff8fb505d2bd69e28636937de84b005_1920x1080_30_frame0240.jpg,Attentive,./dataset/All_extracted_frames/1ff8fb505d2bd69e28636937de84b005_1920x1080_30_frame0240.jpg,https://drive.google.com/uc?export=view&id=1SKuNBHE7BPwDVGOposY7F1xLsVLko6-O,,Attentive
165,92d3da54d22e81729747f7eb610af4f2_1920x1080_30_frame0040.jpg,Not Attentive,./dataset/All_extracted_frames/92d3da54d22e81729747f7eb610af4f2_1920x1080_30_frame0040.jpg,https://drive.google.com/uc?export=view&id=1XZISenfUZqs2Y4sDC6ORVwtk_3DrDFG1,,Not Attentive
166,eb198bf71326661649a7649668a8adde_1080x1920_30_frame0160.jpg,Attentive,./dataset/All_extracted_frames/eb198bf71326661649a7649668a8adde_1080x1920_30_frame0160.jpg,https://drive.google.com/uc?export=view&id=1CZiXQIa5n8dzvrPg-i66k9PQwKSSt2xf,,Attentive
167,98da415641eba29b239f5802788b8aca_1920x1080_30_frame0180.jpg,Not Attentive,./dataset/All_extracted_frames/98da415641eba29b239f5802788b8aca_1920x1080_30_frame0180.jpg,https://drive.google.com/uc?export=view&id=1S4szDhAzWdbRyaHPABnsV0BVQME7CCDZ,,Not Attentive
168,3d747f8336ca66bbbb444639d99dd3ce_1920x1080_30_frame0160.jpg,Attentive,./dataset/All_extracted_frames/3d747f8336ca66bbbb444639d99dd3ce_1920x1080_30_frame0160.jpg,https://drive.google.com/uc?export=view&id=1oyDgt5nBtnBBY1TuRovPHgLiCyfZk_dK,,Not Attentive
169,6f05900f2375ca5a01202460975afd79_1920x1080_30_frame0080.jpg,Attentive,./dataset/All_extracted_frames/6f05900f2375ca5a01202460975afd79_1920x1080_30_frame0080.jpg,https://drive.google.com/uc?export=view&id=1G2eTDaunI2S7KNVot2cdHZZ1qv97FU2x,,Attentive
170,efb023678990c3109dff82a93ef6856f_1920x1080_30_frame0100.jpg,Not Attentive,./dataset/All_extracted_frames/efb023678990c3109dff82a93ef6856f_1920x1080_30_frame0100.jpg,https://drive.google.com/uc?export=view&id=1sgr6RrNoSBsSNWrtsT6vObMRblnEUgrr,,Not Attentive
171,b7e2c30d4bb2538e70bf786c34d3733b_1920x1080_30_frame0060.jpg,Attentive,./dataset/All_extracted_frames/b7e2c30d4bb2538e70bf786c34d3733b_1920x1080_30_frame0060.jpg,https://drive.google.com/uc?export=view&id=1bH_WGmT2UC5D9UEtzRUyTIevMXHt9aEi,,Attentive
172,4cb37565431331913a694da5dc82afcd_1920x1080_30_frame0020.jpg,Not Attentive,./dataset/All_extracted_frames/4cb37565431331913a694da5dc82afcd_1920x1080_30_frame0020.jpg,https://drive.google.com/uc?export=view&id=1WTvQzz55htxpZYV7JB0YPTU7ynYvmjri,,Not Attentive
173,4cb37565431331913a694da5dc82afcd_1920x1080_30_frame0060.jpg,Not Attentive,./dataset/All_extracted_frames/4cb37565431331913a694da5dc82afcd_1920x1080_30_frame0060.jpg,https://drive.google.com/uc?export=view&id=1AqEqZyehkeHdTja3C1_QSBusph1wmlZ4,,Attentive
174,f5b79a8330af8359bf535b2d5a036bac_1080x1920_30_frame0240.jpg,Attentive,./dataset/All_extracted_frames/f5b79a8330af8359bf535b2d5a036bac_1080x1920_30_frame0240.jpg,https://drive.google.com/uc?export=view&id=1jnvHOEt7_Wedghe8F-ipknCkpZsaznXo,,Attentive
175,ea352e3eae0d94f12627e51e23d350df_1920x1080_30_frame0220.jpg,Not Attentive,./dataset/All_extracted_frames/ea352e3eae0d94f12627e51e23d350df_1920x1080_30_frame0220.jpg,https://drive.google.com/uc?export=view&id=1u27sNXMSr1G-YDWdJxc6Gk9lddDdJueM,,Not Attentive
176,8541cf63cfb950925749e57ff2e8490d_1080x1920_30_frame0000.jpg,Attentive,./dataset/All_extracted_frames/8541cf63cfb950925749e57ff2e8490d_1080x1920_30_frame0000.jpg,https://drive.google.com/uc?export=view&id=1BObwM7t_1NZe3oErvahb9MP7Ez5PIRkS,,Attentive
